path,speaker,emotion,text,index
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000466_angry.wav,0014,angry,"No, I burst the balloon!",000116
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000116_neutral.wav,0014,neutral,"No, I burst the balloon!",000116
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000469_angry.wav,0014,angry,The owl flew into a bush.,000119
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000119_neutral.wav,0014,neutral,The owl flew into a bush.,000119
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000471_angry.wav,0014,angry,Finn and the fairy shoemaker.,000121
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000121_neutral.wav,0014,neutral,Finn and the fairy shoemaker.,000121
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000473_angry.wav,0014,angry,I am from towel land.,000123
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000123_neutral.wav,0014,neutral,I am from towel land.,000123
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000475_angry.wav,0014,angry,To catch that bulrush root with my paw!,000125
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000125_neutral.wav,0014,neutral,To catch that bulrush root with my paw!,000125
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000478_angry.wav,0014,angry,Put that rude grasshopper in jail!,000128
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000128_neutral.wav,0014,neutral,Put that rude grasshopper in jail!,000128
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000482_angry.wav,0014,angry,I thank you for this mercy!,000132
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000132_neutral.wav,0014,neutral,I thank you for this mercy!,000132
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000488_angry.wav,0014,angry,But one requires the explorer to furnish proofs.,000138
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000138_neutral.wav,0014,neutral,But one requires the explorer to furnish proofs.,000138
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000495_angry.wav,0014,angry,Reed by the living pool!,000145
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000145_neutral.wav,0014,neutral,Reed by the living pool!,000145
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000496_angry.wav,0014,angry,"He said to Jack, the chatterer.",000146
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000146_neutral.wav,0014,neutral,"He said to Jack, the chatterer.",000146
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000518_angry.wav,0014,angry,"I said you looked like an egg, sir.",000168
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000168_neutral.wav,0014,neutral,"I said you looked like an egg, sir.",000168
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000519_angry.wav,0014,angry,Sam waved his arm vaguely.,000169
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000169_neutral.wav,0014,neutral,Sam waved his arm vaguely.,000169
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000533_angry.wav,0014,angry,Fresh pain seized Paul's body.,000183
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000183_neutral.wav,0014,neutral,Fresh pain seized Paul's body.,000183
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000534_angry.wav,0014,angry,"We have been fine, haven't we?",000184
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000184_neutral.wav,0014,neutral,"We have been fine, haven't we?",000184
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000555_angry.wav,0014,angry,Fear neither root nor sprout!,000205
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000205_neutral.wav,0014,neutral,Fear neither root nor sprout!,000205
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000558_angry.wav,0014,angry,"However, somebody killed something.",000208
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000208_neutral.wav,0014,neutral,"However, somebody killed something.",000208
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000565_angry.wav,0014,angry,He likes dragons very much.,000215
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000215_neutral.wav,0014,neutral,He likes dragons very much.,000215
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000568_angry.wav,0014,angry,I'll send for Tom to my boudoir.,000218
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000218_neutral.wav,0014,neutral,I'll send for Tom to my boudoir.,000218
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000571_angry.wav,0014,angry,I am a selfish sinner.,000221
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000221_neutral.wav,0014,neutral,I am a selfish sinner.,000221
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000577_angry.wav,0014,angry,"Born once every one hundred years, dies in flames!",000227
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000227_neutral.wav,0014,neutral,"Born once every one hundred years, dies in flames!",000227
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000591_angry.wav,0014,angry,We have showed his shark tooth.,000241
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000241_neutral.wav,0014,neutral,We have showed his shark tooth.,000241
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000593_angry.wav,0014,angry,And has you slain him?,000243
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000243_neutral.wav,0014,neutral,And has you slain him?,000243
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000595_angry.wav,0014,angry,Do you think it's a woozle?,000245
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000245_neutral.wav,0014,neutral,Do you think it's a woozle?,000245
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000603_angry.wav,0014,angry,I have a soothsayer.,000253
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000253_neutral.wav,0014,neutral,I have a soothsayer.,000253
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000625_angry.wav,0014,angry,You shouldn't have pricked him with your horn.,000275
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000275_neutral.wav,0014,neutral,You shouldn't have pricked him with your horn.,000275
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000640_angry.wav,0014,angry,There goes the shawl again!,000290
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000290_neutral.wav,0014,neutral,There goes the shawl again!,000290
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000642_angry.wav,0014,angry,She has a high voice.,000292
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000292_neutral.wav,0014,neutral,She has a high voice.,000292
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000643_angry.wav,0014,angry,He is old fashioned but he is the best of men.,000293
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000293_neutral.wav,0014,neutral,He is old fashioned but he is the best of men.,000293
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000654_angry.wav,0014,angry,How do you like you dirty bird!,000304
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000304_neutral.wav,0014,neutral,How do you like you dirty bird!,000304
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000657_angry.wav,0014,angry,I owe them five hundred dollars.,000307
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000307_neutral.wav,0014,neutral,I owe them five hundred dollars.,000307
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000663_angry.wav,0014,angry,Give me a fine fat goose.,000313
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000313_neutral.wav,0014,neutral,Give me a fine fat goose.,000313
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000667_angry.wav,0014,angry,At length they came to a sharp bend.,000317
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000317_neutral.wav,0014,neutral,At length they came to a sharp bend.,000317
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000674_angry.wav,0014,angry,And she caught at the brooch.,000324
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000324_neutral.wav,0014,neutral,And she caught at the brooch.,000324
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000684_angry.wav,0014,angry,"Another one, ten thousand dollars.",000334
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0014_000334_neutral.wav,0014,neutral,"Another one, ten thousand dollars.",000334
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000400_angry.wav,0015,angry,Rabbit gave dog a hurrying up sort of nudge.,000050
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000050_neutral.wav,0015,neutral,Rabbit gave dog a hurrying up sort of nudge.,000050
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000440_angry.wav,0015,angry,And they did push so!,000090
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000090_neutral.wav,0015,neutral,And they did push so!,000090
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000458_angry.wav,0015,angry,The squire himself showed perfect.,000108
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000108_neutral.wav,0015,neutral,The squire himself showed perfect.,000108
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000485_angry.wav,0015,angry,I blinked my eyes hard.,000135
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000135_neutral.wav,0015,neutral,I blinked my eyes hard.,000135
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000507_angry.wav,0015,angry,"Blackbird, and Jay.",000157
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000157_neutral.wav,0015,neutral,"Blackbird, and Jay.",000157
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000524_angry.wav,0015,angry,I pay half a crown a week extra.,000174
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000174_neutral.wav,0015,neutral,I pay half a crown a week extra.,000174
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000547_angry.wav,0015,angry,"Fur flew through the air, teeth gnashed.",000197
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000197_neutral.wav,0015,neutral,"Fur flew through the air, teeth gnashed.",000197
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000576_angry.wav,0015,angry,And the next day. Nurse will be released.,000226
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000226_neutral.wav,0015,neutral,And the next day. Nurse will be released.,000226
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000610_angry.wav,0015,angry,"As soon as she went in, there was disorder.",000260
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000260_neutral.wav,0015,neutral,"As soon as she went in, there was disorder.",000260
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000649_angry.wav,0015,angry,His hope will cheat him.,000299
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0015_000299_neutral.wav,0015,neutral,His hope will cheat him.,000299
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000370_angry.wav,0016,angry,At the roots-of a bush of a grass.,000020
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000020_neutral.wav,0016,neutral,At the roots-of a bush of a grass.,000020
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000400_angry.wav,0016,angry,Rabbit gave dog a hurrying up sort of nudge.,000050
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000050_neutral.wav,0016,neutral,Rabbit gave dog a hurrying up sort of nudge.,000050
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000409_angry.wav,0016,angry,Zero four three a silver shilling is journey.,000059
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000059_neutral.wav,0016,neutral,Zero four three a silver shilling is journey.,000059
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000410_angry.wav,0016,angry,That I am a born nurse.,000060
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000060_neutral.wav,0016,neutral,That I am a born nurse.,000060
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000427_angry.wav,0016,angry,But I saw you walking.,000077
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000077_neutral.wav,0016,neutral,But I saw you walking.,000077
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000450_angry.wav,0016,angry,"Well anyhow it didn't rain, he said.",000100
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000100_neutral.wav,0016,neutral,"Well anyhow it didn't rain, he said.",000100
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000468_angry.wav,0016,angry,Look out! said Alice.,000118
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000118_neutral.wav,0016,neutral,Look out! said Alice.,000118
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000477_angry.wav,0016,angry,Cos I know I had some honey.,000127
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000127_neutral.wav,0016,neutral,Cos I know I had some honey.,000127
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000568_angry.wav,0016,angry,I'll send for Tom to my boudoir.,000218
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000218_neutral.wav,0016,neutral,I'll send for Tom to my boudoir.,000218
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000572_angry.wav,0016,angry,Ask god to help you.,000222
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000222_neutral.wav,0016,neutral,Ask god to help you.,000222
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000574_angry.wav,0016,angry,Do you know the lid opens?,000224
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000224_neutral.wav,0016,neutral,Do you know the lid opens?,000224
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000578_angry.wav,0016,angry,It says no way! shouted Daisy.,000228
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000228_neutral.wav,0016,neutral,It says no way! shouted Daisy.,000228
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000585_angry.wav,0016,angry,"If not, I shall go no further.",000235
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000235_neutral.wav,0016,neutral,"If not, I shall go no further.",000235
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000596_angry.wav,0016,angry,We can not do it sir.,000246
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000246_neutral.wav,0016,neutral,We can not do it sir.,000246
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000657_angry.wav,0016,angry,I owe them five hundred dollars.,000307
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000307_neutral.wav,0016,neutral,I owe them five hundred dollars.,000307
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000664_angry.wav,0016,angry,Bob goes to a new school.,000314
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000314_neutral.wav,0016,neutral,Bob goes to a new school.,000314
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000682_angry.wav,0016,angry,where are you going?,000332
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000332_neutral.wav,0016,neutral,where are you going?,000332
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000688_angry.wav,0016,angry,Paul's teeth ached because of lemon.,000338
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000338_neutral.wav,0016,neutral,Paul's teeth ached because of lemon.,000338
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000692_angry.wav,0016,angry,Why should I purchase my own?,000342
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000342_neutral.wav,0016,neutral,Why should I purchase my own?,000342
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000693_angry.wav,0016,angry,And what does it mean?,000343
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0016_000343_neutral.wav,0016,neutral,And what does it mean?,000343
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000361_angry.wav,0017,angry,Chapter ten a warm welcome.,000011
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000011_neutral.wav,0017,neutral,Chapter ten a warm welcome.,000011
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000371_angry.wav,0017,angry,As rich-as Peter's son in law!,000021
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000021_neutral.wav,0017,neutral,As rich-as Peter's son in law!,000021
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000372_angry.wav,0017,angry,And what are doves. And what are doves.,000022
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000022_neutral.wav,0017,neutral,And what are doves. And what are doves.,000022
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000377_angry.wav,0017,angry,Monster made a deep bow.,000027
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000027_neutral.wav,0017,neutral,Monster made a deep bow.,000027
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000392_angry.wav,0017,angry,She may mind ye of her.,000042
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000042_neutral.wav,0017,neutral,She may mind ye of her.,000042
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000401_angry.wav,0017,angry,Said the American to Chinese.,000051
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000051_neutral.wav,0017,neutral,Said the American to Chinese.,000051
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000402_angry.wav,0017,angry,"From August eighteenth, of their divorce.",000052
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000052_neutral.wav,0017,neutral,"From August eighteenth, of their divorce.",000052
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000412_angry.wav,0017,angry,"Tom, went on eeyore gloomily.",000062
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000062_neutral.wav,0017,neutral,"Tom, went on eeyore gloomily.",000062
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000420_angry.wav,0017,angry,Tom now let our arrows fly!,000070
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000070_neutral.wav,0017,neutral,Tom now let our arrows fly!,000070
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000422_angry.wav,0017,angry,"How are you, dear child?",000072
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000072_neutral.wav,0017,neutral,"How are you, dear child?",000072
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000441_angry.wav,0017,angry,We expected Tom would jump for joy.,000091
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000091_neutral.wav,0017,neutral,We expected Tom would jump for joy.,000091
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000446_angry.wav,0017,angry,I don't painted tiger.,000096
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000096_neutral.wav,0017,neutral,I don't painted tiger.,000096
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000465_angry.wav,0017,angry,"He might call it, for example.",000115
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000115_neutral.wav,0017,neutral,"He might call it, for example.",000115
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000469_angry.wav,0017,angry,The owl flew into a bush.,000119
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000119_neutral.wav,0017,neutral,The owl flew into a bush.,000119
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000481_angry.wav,0017,angry,It must come sometimes to jam a day.,000131
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000131_neutral.wav,0017,neutral,It must come sometimes to jam a day.,000131
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000493_angry.wav,0017,angry,Pussy can sit by the fire and sing.,000143
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000143_neutral.wav,0017,neutral,Pussy can sit by the fire and sing.,000143
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000495_angry.wav,0017,angry,Reed by the living pool!,000145
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000145_neutral.wav,0017,neutral,Reed by the living pool!,000145
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000506_angry.wav,0017,angry,The eye could not catch them.,000156
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000156_neutral.wav,0017,neutral,The eye could not catch them.,000156
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000508_angry.wav,0017,angry,it looks much better.,000158
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000158_neutral.wav,0017,neutral,it looks much better.,000158
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000509_angry.wav,0017,angry,Such tunes are joy to a dancing fay.,000159
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000159_neutral.wav,0017,neutral,Such tunes are joy to a dancing fay.,000159
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000513_angry.wav,0017,angry,How they went to the mountains to eat nuts.,000163
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000163_neutral.wav,0017,neutral,How they went to the mountains to eat nuts.,000163
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000515_angry.wav,0017,angry,"They were going fast, with a light clip.",000165
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000165_neutral.wav,0017,neutral,"They were going fast, with a light clip.",000165
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000519_angry.wav,0017,angry,Sam waved his arm vaguely.,000169
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000169_neutral.wav,0017,neutral,Sam waved his arm vaguely.,000169
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000521_angry.wav,0017,angry,I say neither yea nor nay.,000171
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000171_neutral.wav,0017,neutral,I say neither yea nor nay.,000171
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000525_angry.wav,0017,angry,All this have we won by our labour.,000175
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000175_neutral.wav,0017,neutral,All this have we won by our labour.,000175
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000531_angry.wav,0017,angry,"First, issue a reward.",000181
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000181_neutral.wav,0017,neutral,"First, issue a reward.",000181
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000532_angry.wav,0017,angry,Age forty five if a day a lie.,000182
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000182_neutral.wav,0017,neutral,Age forty five if a day a lie.,000182
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000541_angry.wav,0017,angry,I make her quite nervy at times.,000191
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000191_neutral.wav,0017,neutral,I make her quite nervy at times.,000191
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000547_angry.wav,0017,angry,"Fur flew through the air, teeth gnashed.",000197
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000197_neutral.wav,0017,neutral,"Fur flew through the air, teeth gnashed.",000197
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000552_angry.wav,0017,angry,that sounds good.,000202
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000202_neutral.wav,0017,neutral,that sounds good.,000202
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000576_angry.wav,0017,angry,And the next day. Nurse will be released.,000226
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000226_neutral.wav,0017,neutral,And the next day. Nurse will be released.,000226
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000577_angry.wav,0017,angry,"Born once every one hundred years, dies in flames!",000227
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000227_neutral.wav,0017,neutral,"Born once every one hundred years, dies in flames!",000227
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000579_angry.wav,0017,angry,The first year they sowed rye.,000229
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000229_neutral.wav,0017,neutral,The first year they sowed rye.,000229
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000586_angry.wav,0017,angry,How rash you are!,000236
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000236_neutral.wav,0017,neutral,How rash you are!,000236
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000588_angry.wav,0017,angry,Today isn't any other day.,000238
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000238_neutral.wav,0017,neutral,Today isn't any other day.,000238
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000592_angry.wav,0017,angry,Give me your hand or I will cry harder than before.,000242
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000242_neutral.wav,0017,neutral,Give me your hand or I will cry harder than before.,000242
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000596_angry.wav,0017,angry,We can not do it sir.,000246
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000246_neutral.wav,0017,neutral,We can not do it sir.,000246
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000611_angry.wav,0017,angry,After a while he perceived both giants.,000261
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000261_neutral.wav,0017,neutral,After a while he perceived both giants.,000261
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000613_angry.wav,0017,angry,She said in subdued voice.,000263
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000263_neutral.wav,0017,neutral,She said in subdued voice.,000263
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000626_angry.wav,0017,angry,Can your name be more hilarious?,000276
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000276_neutral.wav,0017,neutral,Can your name be more hilarious?,000276
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000630_angry.wav,0017,angry,Your path now goes south.,000280
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000280_neutral.wav,0017,neutral,Your path now goes south.,000280
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000632_angry.wav,0017,angry,Alice I won't forget it again.,000282
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000282_neutral.wav,0017,neutral,Alice I won't forget it again.,000282
/data/home/hys4qm/ste-optimized/data/esd-angry-source/wav/0017_000639_angry.wav,0017,angry,"No, said piggy carelessly.",000289
